Adresse;Bezirk;WBezArt;Wahlbezirk;AghWkr;StimmArt;OstWest;WberIns;Waehler;Waehlerp;Gueltig;Gueltigp;Unguelt;Ungueltp;P01;P01p;P02;P02p;P03;P03p;P04;P04p;P05;P05p;P06;P06p;P07;P07p;P08;P08p;P09;P09p;P10;P10p;P11;P11p;P12;P12p;P13;P13p;P14;P14p;P15;P15p;P16;P16p;P17;P17p;P18;P18p;P19;P19p;P20;P20p;P21;P21p;P22;P22p;P23;P23p;P24;P24p;P25;P25p;P26;P26p;P27;P27p;P28;P28p;P29;P29p;P30;P30p;P31;P31p;P32;P32p;P33;P33p;P34;P34p;P35;P35p;P36;P36p;P37;P37p;P38;P38p;P39;P39p;P40;P40p;P41;P41p;P42;P42p
05W509;05;W;509;05;2;W;834;395;47,4;389;98,5;6;1,5;99;25,4;131;33,7;55;14,1;12;3,1;7;1,8;8;2,1;7;1,8;0;0,0;0;0,0;3;0,8;0;0,0;0;0,0;3;0,8;0;0,0;0;0,0;0;0,0;17;4,4;3;0,8;1;0,3;1;0,3;5;1,3;0;0,0;0;0,0;0;0,0;0;0,0;37;9,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W510;05;W;510;05;2;W;1001;549;54,8;540;98,5;8;1,5;136;25,2;215;39,8;84;15,6;4;0,7;12;2,2;9;1,7;5;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;9;1,7;8;1,5;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;55;10,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W511;05;W;511;05;2;W;978;466;47,6;459;98,5;7;1,5;104;22,7;214;46,6;75;16,3;8;1,7;20;4,4;6;1,3;4;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;2;0,4;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;23;5,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W512;05;W;512;05;2;W;955;509;53,3;507;99,6;2;0,4;111;21,9;255;50,3;74;14,6;11;2,2;14;2,8;5;1,0;5;1,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;6;1,2;0;0,0;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;23;4,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W513;05;W;513;05;2;W;1242;826;66,5;812;98,3;14;1,7;210;25,9;324;39,9;146;18,0;10;1,2;32;3,9;9;1,1;5;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;6;0,7;0;0,0;5;0,6;0;0,0;16;2,0;3;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;46;5,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W514;05;W;514;05;2;W;700;365;52,1;360;98,6;5;1,4;96;26,7;160;44,4;49;13,6;7;1,9;7;1,9;4;1,1;4;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;7;1,9;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;23;6,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W515;05;W;515;05;2;W;758;343;45,3;333;99,1;3;0,9;81;24,3;153;45,9;43;12,9;9;2,7;6;1,8;2;0,6;7;2,1;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;2;0,6;0;0,0;1;0,3;0;0,0;7;2,1;4;1,2;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;16;4,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W516;05;W;516;05;2;W;1202;591;49,2;577;97,6;14;2,4;127;22,0;232;40,2;111;19,2;27;4,7;10;1,7;5;0,9;6;1,0;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;6;1,0;1;0,2;0;0,0;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;46;8,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W517;05;W;517;05;2;W;1078;442;41,0;440;99,5;2;0,5;140;31,8;137;31,1;52;11,8;15;3,4;11;2,5;7;1,6;10;2,3;0;0,0;2;0,5;2;0,5;0;0,0;0;0,0;2;0,5;0;0,0;3;0,7;0;0,0;9;2,0;5;1,1;0;0,0;0;0,0;4;0,9;0;0,0;0;0,0;0;0,0;0;0,0;41;9,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W518;05;W;518;05;2;W;914;501;54,8;497;99,2;4;0,8;111;22,3;213;42,9;84;16,9;5;1,0;30;6,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;7;1,4;3;0,6;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;39;7,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W519;05;W;519;05;2;W;1110;467;42,1;455;97,4;12;2,6;147;32,3;159;34,9;49;10,8;14;3,1;9;2,0;7;1,5;2;0,4;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;2;0,4;0;0,0;2;0,4;0;0,0;23;5,1;2;0,4;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;35;7,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W520;05;W;520;05;2;W;911;374;41,1;371;99,2;3;0,8;114;30,7;143;38,5;31;8,4;9;2,4;6;1,6;8;2,2;6;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;0;0,0;9;2,4;4;1,1;0;0,0;1;0,3;4;1,1;0;0,0;0;0,0;0;0,0;0;0,0;34;9,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W521;05;W;521;05;2;W;1030;475;46,1;465;98,1;9;1,9;161;34,6;125;26,9;59;12,7;24;5,2;9;1,9;10;2,2;14;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;2;0,4;0;0,0;7;1,5;2;0,4;0;0,0;1;0,2;3;0,6;0;0,0;0;0,0;0;0,0;0;0,0;46;9,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W522;05;W;522;05;2;W;1047;528;50,4;521;98,7;7;1,3;135;25,9;193;37,0;113;21,7;15;2,9;6;1,2;9;1,7;5;1,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;5;1,0;3;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;34;6,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W523;05;W;523;05;2;W;846;444;52,5;427;96,4;16;3,6;116;27,2;193;45,2;61;14,3;6;1,4;13;3,0;4;0,9;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;5;1,2;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;23;5,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W524;05;W;524;05;2;W;1034;563;54,4;548;97,3;15;2,7;153;27,9;201;36,7;96;17,5;11;2,0;15;2,7;3;0,5;8;1,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;6;1,1;7;1,3;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;44;8,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W525;05;W;525;05;2;W;877;480;54,7;473;98,5;7;1,5;119;25,2;147;31,1;120;25,4;21;4,4;8;1,7;5;1,1;6;1,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;0,8;0;0,0;0;0,0;0;0,0;8;1,7;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;33;7,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W526;05;W;526;05;2;W;983;497;50,6;491;98,8;6;1,2;166;33,8;155;31,6;57;11,6;18;3,7;7;1,4;13;2,6;6;1,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;15;3,1;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;49;10,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W527;05;W;527;05;2;W;765;355;46,4;350;98,6;5;1,4;96;27,4;162;46,3;37;10,6;14;4,0;6;1,7;2;0,6;4;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;7;2,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;20;5,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W528;05;W;528;05;2;W;927;467;50,4;459;98,5;7;1,5;89;19,4;186;40,5;96;20,9;11;2,4;14;3,1;7;1,5;3;0,7;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;5;1,1;3;0,7;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;40;8,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W529;05;W;529;05;2;W;936;453;48,4;450;99,3;3;0,7;99;22,0;198;44,0;90;20,0;8;1,8;14;3,1;6;1,3;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;2;0,4;2;0,4;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;26;5,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W530;05;W;530;05;2;W;780;328;42,1;319;97,3;9;2,7;114;35,7;99;31,0;28;8,8;15;4,7;3;0,9;9;2,8;5;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;4;1,3;0;0,0;14;4,4;2;0,6;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;24;7,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W531;05;W;531;05;2;W;1029;354;34,4;348;98,3;6;1,7;132;37,9;82;23,6;24;6,9;20;5,7;8;2,3;14;4,0;6;1,7;0;0,0;3;0,9;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;4;1,1;0;0,0;14;4,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;39;11,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W532;05;W;532;05;2;W;890;240;27,0;230;95,8;10;4,2;98;42,6;49;21,3;19;8,3;11;4,8;3;1,3;8;3,5;4;1,7;0;0,0;2;0,9;0;0,0;1;0,4;0;0,0;0;0,0;0;0,0;2;0,9;0;0,0;3;1,3;2;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;28;12,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W533;05;W;533;05;2;W;794;186;23,4;182;97,8;4;2,2;74;40,7;39;21,4;19;10,4;7;3,8;6;3,3;5;2,7;3;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,5;0;0,0;8;4,4;0;0,0;6;3,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;14;7,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W534;05;W;534;05;2;W;850;269;31,6;264;98,1;5;1,9;101;38,3;67;25,4;24;9,1;13;4,9;0;0,0;9;3,4;4;1,5;0;0,0;0;0,0;0;0,0;1;0,4;0;0,0;2;0,8;0;0,0;6;2,3;0;0,0;8;3,0;2;0,8;1;0,4;0;0,0;2;0,8;0;0,0;0;0,0;0;0,0;0;0,0;24;9,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
05W535;05;W;535;05;2;W;691;201;29,1;197;98,0;4;2,0;64;32,5;67;34,0;8;4,1;11;5,6;7;3,6;7;3,6;2;1,0;0;0,0;1;0,5;0;0,0;1;0,5;0;0,0;0;0,0;0;0,0;6;3,0;0;0,0;9;4,6;0;0,0;0;0,0;0;0,0;2;1,0;0;0,0;0;0,0;0;0,0;0;0,0;12;6,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B1A;06;B;1A;01;2;W;0;1033;0,0;1021;98,8;12;1,2;254;24,9;417;40,8;227;22,2;29;2,8;26;2,5;8;0,8;10;1,0;0;0,0;0;0,0;2;0,2;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;6;0,6;12;1,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;29;2,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B1B;06;B;1B;01;2;W;0;1017;0,0;1011;99,4;6;0,6;276;27,3;343;33,9;235;23,2;39;3,9;29;2,9;4;0,4;10;1,0;0;0,0;0;0,0;3;0,3;0;0,0;0;0,0;2;0,2;0;0,0;2;0,2;0;0,0;14;1,4;9;0,9;1;0,1;0;0,0;3;0,3;0;0,0;0;0,0;0;0,0;0;0,0;41;4,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B1C;06;B;1C;01;2;W;0;703;0,0;696;99,1;6;0,9;198;28,4;177;25,4;203;29,2;24;3,4;15;2,2;8;1,1;14;2,0;0;0,0;3;0,4;3;0,4;1;0,1;0;0,0;1;0,1;0;0,0;1;0,1;0;0,0;4;0,6;4;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;40;5,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B1D;06;B;1D;01;2;W;0;623;0,0;615;98,7;8;1,3;169;27,5;152;24,7;193;31,4;17;2,8;21;3,4;2;0,3;9;1,5;0;0,0;1;0,2;1;0,2;1;0,2;0;0,0;1;0,2;0;0,0;2;0,3;0;0,0;2;0,3;5;0,8;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;37;6,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B1E;06;B;1E;01;2;W;0;679;0,0;674;99,3;5;0,7;188;27,9;248;36,8;129;19,1;19;2,8;20;3,0;9;1,3;10;1,5;0;0,0;2;0,3;1;0,1;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;6;0,9;6;0,9;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;34;5,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B1F;06;B;1F;01;2;W;0;584;0,0;577;99,0;6;1,0;162;28,1;189;32,8;135;23,4;13;2,3;7;1,2;8;1,4;10;1,7;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;14;2,4;4;0,7;1;0,2;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;32;5,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B1G;06;B;1G;01;2;W;0;856;0,0;845;98,8;10;1,2;219;25,9;223;26,4;278;32,9;29;3,4;25;3,0;2;0,2;7;0,8;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;2;0,2;0;0,0;2;0,2;0;0,0;12;1,4;6;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;39;4,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B1H;06;B;1H;01;2;W;0;816;0,0;803;98,9;9;1,1;201;25,0;270;33,6;212;26,4;19;2,4;22;2,7;7;0,9;8;1,0;0;0,0;3;0,4;4;0,5;1;0,1;0;0,0;2;0,2;0;0,0;0;0,0;0;0,0;7;0,9;5;0,6;0;0,0;0;0,0;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;40;5,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B1I;06;B;1I;01;2;W;0;940;0,0;933;99,3;7;0,7;245;26,3;323;34,6;230;24,7;36;3,9;25;2,7;11;1,2;16;1,7;0;0,0;2;0,2;0;0,0;0;0,0;0;0,0;7;0,8;0;0,0;0;0,0;0;0,0;7;0,8;7;0,8;0;0,0;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;22;2,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B2A;06;B;2A;02;2;W;0;727;0,0;721;98,9;8;1,1;196;27,2;204;28,3;182;25,2;45;6,2;20;2,8;6;0,8;12;1,7;0;0,0;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;2;0,3;0;0,0;7;1,0;10;1,4;0;0,0;2;0,3;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;32;4,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B2B;06;B;2B;02;2;W;0;671;0,0;654;97,5;17;2,5;216;33,0;201;30,7;115;17,6;34;5,2;14;2,1;6;0,9;14;2,1;0;0,0;1;0,2;2;0,3;0;0,0;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;6;0,9;7;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;36;5,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B2C;06;B;2C;02;2;W;0;584;0,0;574;98,1;11;1,9;167;29,1;216;37,6;116;20,2;14;2,4;15;2,6;7;1,2;7;1,2;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;3;0,5;0;0,0;6;1,0;6;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;15;2,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B2D;06;B;2D;02;2;W;0;739;0,0;730;98,9;8;1,1;192;26,3;295;40,4;126;17,3;27;3,7;21;2,9;10;1,4;17;2,3;0;0,0;2;0,3;3;0,4;0;0,0;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;7;1,0;3;0,4;1;0,1;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;22;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B2E;06;B;2E;02;2;W;0;760;0,0;748;98,4;12;1,6;208;27,8;235;31,4;186;24,9;22;2,9;19;2,5;4;0,5;10;1,3;0;0,0;1;0,1;3;0,4;1;0,1;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;11;1,5;8;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;38;5,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B2F;06;B;2F;02;2;W;0;623;0,0;614;98,7;8;1,3;188;30,6;199;32,4;129;21,0;19;3,1;9;1,5;6;1,0;10;1,6;0;0,0;4;0,7;2;0,3;2;0,3;0;0,0;4;0,7;0;0,0;0;0,0;0;0,0;5;0,8;1;0,2;1;0,2;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;33;5,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B2G;06;B;2G;02;2;W;0;810;0,0;781;98,2;14;1,8;192;24,6;289;37,0;192;24,6;21;2,7;19;2,4;5;0,6;9;1,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;0,5;0;0,0;0;0,0;0;0,0;10;1,3;7;0,9;0;0,0;2;0,3;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;29;3,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B2H;06;B;2H;02;2;W;0;660;0,0;652;98,8;8;1,2;185;28,4;215;33,0;144;22,1;23;3,5;17;2,6;5;0,8;14;2,1;0;0,0;0;0,0;2;0,3;1;0,2;0;0,0;3;0,5;0;0,0;0;0,0;0;0,0;7;1,1;10;1,5;2;0,3;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;22;3,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B2I;06;B;2I;02;2;W;0;678;0,0;667;98,4;11;1,6;182;27,3;206;30,9;147;22,0;25;3,7;28;4,2;5;0,7;16;2,4;0;0,0;0;0,0;4;0,6;1;0,1;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;4;0,6;9;1,3;0;0,0;1;0,1;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;36;5,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B3A;06;B;3A;03;2;W;0;970;0,0;961;99,3;7;0,7;208;21,6;380;39,5;234;24,3;32;3,3;34;3,5;3;0,3;12;1,2;0;0,0;1;0,1;1;0,1;1;0,1;0;0,0;2;0,2;0;0,0;2;0,2;0;0,0;4;0,4;5;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;42;4,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
06B3B;06;B;3B;03;2;W;0;813;0,0;810;99,6;3;0,4;215;26,5;292;36,0;188;23,2;15;1,9;33;4,1;3;0,4;7;0,9;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;5;0,6;0;0,0;0;0,0;0;0,0;5;0,6;2;0,2;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;43;5,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
